Date,Adj Close,Close,High,Low,Open,Volume
2013-01-02,34.91999816894531,34.099998474121094,35.119998931884766,35.400001525878906,21.629182815551758,13767900
2013-01-03,35.0,34.15999984741211,34.83000183105469,35.0,21.450572967529297,16739300
2013-01-04,34.619998931884766,34.25,34.38999938964844,34.88999938964844,21.17959976196289,21372100
2013-01-07,34.150001525878906,34.150001525878906,34.459999084472656,35.45000076293945,21.222698211669922,17897100
2013-01-08,34.290000915527344,33.36000061035156,33.709999084472656,34.63999938964844,20.760805130004883,17863300
2013-01-09,33.61000061035156,33.61000061035156,33.900001525878906,33.95000076293945,20.87782096862793,18800400
2013-01-10,33.65999984741211,33.33000183105469,34.0,34.0,20.939407348632812,15658100
2013-01-11,33.59000015258789,33.349998474121094,33.849998474121094,33.900001525878906,21.095203399658203,11191500
2013-01-14,34.0099983215332,33.79999923706055,34.09000015258789,34.25,21.244775772094727,11584900
2013-01-15,33.709999084472656,33.709999084472656,34.599998474121094,34.720001220703125,21.562597274780273,13040200
2013-01-16,34.470001220703125,34.45000076293945,35.540000915527344,35.540000915527344,22.148412704467773,16512700
2013-01-17,35.75,35.75,36.41999816894531,36.70000076293945,22.696813583374023,14424800
2013-01-18,36.43000030517578,36.040000915527344,37.31999969482422,37.31999969482422,23.257699966430664,17842200
2013-01-22,36.97999954223633,35.93000030517578,36.41999816894531,37.25,22.696813583374023,15809700
2013-01-23,36.90999984741211,36.5,37.79999923706055,37.84000015258789,23.556833267211914,10981600
2013-01-24,37.790000915527344,37.22999954223633,37.459999084472656,38.52000045776367,23.344945907592773,11327100
2013-01-25,37.52000045776367,36.63999938964844,37.599998474121094,37.84000015258789,23.43219566345215,8934600
2013-01-28,37.650001525878906,36.709999084472656,36.88999938964844,37.869998931884766,22.98972511291504,7140100
2013-01-29,36.709999084472656,36.25,37.310001373291016,37.459999084472656,23.2514705657959,8838500
2013-01-30,36.810001373291016,36.810001373291016,36.93000030517578,37.529998779296875,23.014652252197266,10841800
2013-01-31,36.84000015258789,36.27000045776367,36.689998626708984,36.93000030517578,22.865083694458008,10720700
2013-02-01,36.84000015258789,36.52000045776367,37.18000030517578,37.20000076293945,23.170455932617188,9527500
2013-02-04,36.63999938964844,36.54999923706055,37.279998779296875,37.29999923706055,23.23277473449707,6348000
2013-02-05,37.41999816894531,37.18000030517578,37.20000076293945,37.72999954223633,23.182918548583984,7284400
2013-02-06,36.959999084472656,36.86000061035156,37.13999938964844,37.279998779296875,23.14552116394043,5738900
2013-02-07,37.56999969482422,35.79999923706055,36.41999816894531,37.56999969482422,22.696813583374023,9872500
2013-02-08,36.369998931884766,35.83000183105469,36.25,36.41999816894531,22.590885162353516,13858700
2013-02-11,36.130001068115234,35.75,35.849998474121094,36.18000030517578,22.34160041809082,6032100
2013-02-12,35.77000045776367,35.20000076293945,35.41999816894531,35.900001525878906,22.07362174987793,7473800
2013-02-13,35.41999816894531,35.150001525878906,35.27000045776367,35.56999969482422,21.980154037475586,4859800
2013-02-14,35.04999923706055,35.0099983215332,36.56999969482422,36.72999954223633,22.790300369262695,7570100
2013-02-15,36.93000030517578,36.93000030517578,37.58000183105469,37.810001373291016,23.419727325439453,13296300
2013-02-19,37.540000915527344,37.11000061035156,38.189998626708984,38.33000183105469,23.79987335205078,8292700
2013-02-20,38.15999984741211,37.61000061035156,38.61000061035156,39.130001068115234,24.061628341674805,8096400
2013-02-21,38.4900016784668,38.189998626708984,38.779998779296875,39.029998779296875,24.167564392089844,7260900
2013-02-22,38.790000915527344,38.13999938964844,38.459999084472656,38.849998474121094,23.96814727783203,4490400
2013-02-25,38.540000915527344,37.369998931884766,37.369998931884766,38.61000061035156,23.28885841369629,4665600
2013-02-26,37.599998474121094,36.959999084472656,37.09000015258789,37.599998474121094,23.114364624023438,4463000
2013-02-27,36.970001220703125,36.400001525878906,36.72999954223633,36.97999954223633,22.890016555786133,12238400
2013-02-28,36.65999984741211,36.5,36.91999816894531,37.13999938964844,23.008419036865234,10321000
2013-03-01,36.79999923706055,36.54999923706055,37.810001373291016,38.06999969482422,23.563066482543945,8929400
