Date,Adj Close,Close,High,Low,Open,Volume
2000-01-03,4.074999809265137,3.9523439407348633,4.46875,4.478125095367432,4.46875,322352000
2000-01-04,4.268750190734863,4.087500095367432,4.096875190734863,4.574999809265137,4.096875190734863,349748000
2000-01-05,3.5250000953674316,3.4000000953674316,3.487499952316284,3.7562499046325684,3.487499952316284,769148000
2000-01-06,3.565624952316284,3.200000047683716,3.278125047683716,3.6343750953674316,3.278125047683716,375040000
2000-01-07,3.3499999046325684,3.309375047683716,3.4781250953674316,3.5250000953674316,3.4781250953674316,210108000
2000-01-10,3.628124952316284,3.278125047683716,3.4593749046325684,3.6312499046325684,3.4593749046325684,295158000
2000-01-11,3.34375,3.25,3.3375000953674316,3.5,3.3375000953674316,210654000
2000-01-12,3.393749952316284,3.1500000953674316,3.1781249046325684,3.4000000953674316,3.1781249046325684,216090000
2000-01-13,3.246875047683716,3.15625,3.296875,3.359375,3.296875,208962000
2000-01-14,3.3375000953674316,3.200000047683716,3.2125000953674316,3.4312500953674316,3.2125000953674316,137072000
2000-01-18,3.171875,3.1500000953674316,3.206249952316284,3.2593750953674316,3.206249952316284,107698000
2000-01-19,3.206249952316284,3.1500000953674316,3.340625047683716,3.375,3.340625047683716,164910000
2000-01-20,3.346874952316284,3.1968750953674316,3.237499952316284,3.3499999046325684,3.237499952316284,119560000
2000-01-21,3.231250047683716,3.0,3.1031250953674316,3.231250047683716,3.1031250953674316,229238000
2000-01-24,3.378124952316284,3.375,3.5062499046325684,3.668750047683716,3.5062499046325684,583404000
2000-01-25,3.5,3.299999952316284,3.4625000953674316,3.5625,3.4625000953674316,188682000
2000-01-26,3.4312500953674316,3.237499952316284,3.2406249046325684,3.5,3.2406249046325684,131160000
2000-01-27,3.2593750953674316,3.231250047683716,3.346874952316284,3.387500047683716,3.346874952316284,135680000
2000-01-28,3.25,3.0,3.0843749046325684,3.3218750953674316,3.0843749046325684,275558000
2000-01-31,3.018749952316284,2.921875,3.2281250953674316,3.237499952316284,3.2281250953674316,213958000
2000-02-01,3.375,3.21875,3.371875047683716,3.53125,3.371875047683716,268092000
2000-02-02,3.3968749046325684,3.387500047683716,3.471874952316284,3.612499952316284,3.471874952316284,280518000
2000-02-03,4.056250095367432,3.8687500953674316,4.209374904632568,4.296875,4.209374904632568,875000000
2000-02-04,4.137499809265137,3.893749952316284,3.9281249046325684,4.137499809265137,3.9281249046325684,220460000
2000-02-07,3.809375047683716,3.65625,3.75,3.84375,3.75,202580000
2000-02-08,3.700000047683716,3.671875,4.15625,4.199999809265137,4.15625,389456000
2000-02-09,4.027344226837158,4.000781059265137,4.012499809265137,4.186718940734863,4.012499809265137,191608000
2000-02-10,3.924999952316284,3.7750000953674316,3.809375047683716,3.9937500953674316,3.809375047683716,199592000
2000-02-11,3.856250047683716,3.7750000953674316,3.809375047683716,3.956249952316284,3.809375047683716,166180000
2000-02-14,3.784374952316284,3.6781249046325684,3.721874952316284,3.7874999046325684,3.721874952316284,103394000
2000-02-15,3.671875,3.53125,3.690624952316284,3.809375047683716,3.690624952316284,128490000
2000-02-16,3.637500047683716,3.53125,3.534374952316284,3.671875,3.534374952316284,85204000
2000-02-17,3.5625,3.4000000953674316,3.450000047683716,3.565624952316284,3.450000047683716,122592000
2000-02-18,3.421875,3.1937499046325684,3.237499952316284,3.450000047683716,3.237499952316284,174528000
2000-02-22,3.246875047683716,3.153125047683716,3.1781249046325684,3.325000047683716,3.1781249046325684,113716000
2000-02-23,3.2437500953674316,3.234375,3.5218749046325684,3.5875000953674316,3.5218749046325684,168824000
2000-02-24,3.528125047683716,3.28125,3.421875,3.5687499046325684,3.421875,117386000
2000-02-25,3.371875047683716,3.2593750953674316,3.456249952316284,3.46875,3.456249952316284,97410000
2000-02-28,3.328125,3.206249952316284,3.2874999046325684,3.359375,3.2874999046325684,101154000
2000-02-29,3.299999952316284,3.293750047683716,3.4437499046325684,3.4484379291534424,3.4437499046325684,142970000
2000-03-01,3.3812499046325684,3.25,3.293750047683716,3.424999952316284,3.293750047683716,111534000
2000-03-02,3.246875047683716,3.109375,3.128124952316284,3.25,3.128124952316284,159602000
2000-03-03,3.1624999046325684,3.1031250953674316,3.125,3.237499952316284,3.125,121190000
2000-03-06,3.143749952316284,3.140625,3.1968750953674316,3.362499952316284,3.1968750953674316,153316000
2000-03-07,3.2437500953674316,3.106250047683716,3.174999952316284,3.2906250953674316,3.174999952316284,83576000
2000-03-08,3.1624999046325684,3.028125047683716,3.1812500953674316,3.237499952316284,3.1812500953674316,118814000
2000-03-09,3.1500000953674316,3.109375,3.440624952316284,3.450000047683716,3.440624952316284,166250000
2000-03-10,3.362499952316284,3.25,3.34375,3.426563024520874,3.34375,74270000
2000-03-13,3.200000047683716,3.1500000953674316,3.265625,3.331249952316284,3.265625,112686000
2000-03-14,3.3031249046325684,3.168750047683716,3.28125,3.346874952316284,3.28125,96106000
2000-03-15,3.237499952316284,3.0999999046325684,3.1875,3.2562499046325684,3.1875,121654000
2000-03-16,3.112499952316284,3.0,3.3125,3.3187499046325684,3.3125,194062000
2000-03-17,3.3031249046325684,3.2249999046325684,3.2406249046325684,3.3187499046325684,3.2406249046325684,105970000
2000-03-20,3.174999952316284,3.1187500953674316,3.2093749046325684,3.2249999046325684,3.2093749046325684,116270000
2000-03-21,3.2562499046325684,3.112499952316284,3.6187500953674316,3.6500000953674316,3.6187500953674316,341658000
2000-03-22,3.543750047683716,3.4625000953674316,3.534374952316284,3.700000047683716,3.534374952316284,231328000
2000-03-23,3.4749999046325684,3.375,3.3843750953674316,3.546875,3.3843750953674316,108842000
2000-03-24,3.731250047683716,3.565624952316284,3.6343750953674316,3.762500047683716,3.6343750953674316,194920000
2000-03-27,3.612499952316284,3.5875000953674316,3.65625,3.7562499046325684,3.65625,94972000
2000-03-28,3.6187500953674316,3.473438024520874,3.5062499046325684,3.637500047683716,3.5062499046325684,103952000
2000-03-29,3.4749999046325684,3.25,3.3125,3.4937500953674316,3.3125,117730000
2000-03-30,3.2249999046325684,3.200000047683716,3.325000047683716,3.3687500953674316,3.325000047683716,100680000
2000-03-31,3.3375000953674316,3.1500000953674316,3.3499999046325684,3.356250047683716,3.3499999046325684,102310000
2000-04-03,3.2718749046325684,3.0999999046325684,3.1781249046325684,3.284374952316284,3.1781249046325684,97308000
2000-04-04,3.143749952316284,2.7874999046325684,3.1968750953674316,3.2718749046325684,3.1968750953674316,286360000
2000-04-05,3.0875000953674316,3.0250000953674316,3.109375,3.246875047683716,3.109375,98000000
2000-04-06,3.171875,3.09375,3.2125000953674316,3.2750000953674316,3.2125000953674316,120654000
2000-04-07,3.2562499046325684,3.206249952316284,3.378124952316284,3.4312500953674316,3.378124952316284,121046000
2000-04-10,3.362499952316284,3.1624999046325684,3.168750047683716,3.421875,3.168750047683716,90472000
2000-04-11,3.125,3.0625,3.168750047683716,3.299999952316284,3.168750047683716,94132000
2000-04-12,3.200000047683716,2.8125,2.8187499046325684,3.21875,2.8187499046325684,173910000
2000-04-13,2.893749952316284,2.3968749046325684,2.4000000953674316,2.9375,2.4000000953674316,213580000
2000-04-14,2.393749952316284,2.0406250953674316,2.34375,2.6187500953674316,2.34375,401490000
2000-04-17,2.262500047683716,2.231250047683716,2.3531250953674316,2.5999999046325684,2.3531250953674316,243618000
2000-04-18,2.3812499046325684,2.356250047683716,2.746875047683716,2.8125,2.746875047683716,214700000
2000-04-19,2.765625,2.5843749046325684,2.671875,2.765625,2.671875,107476000
2000-04-20,2.668750047683716,2.4937500953674316,2.6187500953674316,2.684375047683716,2.6187500953674316,98506000
2000-04-24,2.46875,2.2437500953674316,2.4906249046325684,2.578125,2.4906249046325684,133866000
2000-04-25,2.590625047683716,2.512500047683716,2.621875047683716,2.706249952316284,2.621875047683716,143008000
2000-04-26,2.6656250953674316,2.6226561069488525,2.674999952316284,2.871875047683716,2.674999952316284,240128000
2000-04-27,2.465625047683716,2.424999952316284,2.643749952316284,2.762500047683716,2.643749952316284,225320000
2000-04-28,2.700000047683716,2.65625,2.7593750953674316,2.78125,2.7593750953674316,136676000
2000-05-01,2.799999952316284,2.762500047683716,2.996875047683716,3.015625,2.996875047683716,171570000
2000-05-02,2.9593749046325684,2.793750047683716,2.8062500953674316,3.0,2.8062500953674316,148558000
2000-05-03,2.762500047683716,2.6500000953674316,2.706249952316284,2.828125,2.706249952316284,108496000
2000-05-04,2.7125000953674316,2.65625,2.753124952316284,2.825000047683716,2.753124952316284,94504000
2000-05-05,2.731250047683716,2.706249952316284,2.924999952316284,2.9312500953674316,2.924999952316284,81242000
2000-05-08,2.840625047683716,2.7718749046325684,2.800781011581421,2.9625000953674316,2.800781011581421,79000000
2000-05-09,2.825000047683716,2.6500000953674316,2.8125,2.887500047683716,2.8125,91036000
2000-05-10,2.726562976837158,2.450000047683716,2.6656250953674316,2.768749952316284,2.6656250953674316,174230000
2000-05-11,2.6968750953674316,2.546875,2.7437500953674316,2.7874999046325684,2.7437500953674316,111616000
2000-05-12,2.734375,2.65625,2.6875,2.825000047683716,2.6875,79392000
2000-05-15,2.6812500953674316,2.543750047683716,2.8031249046325684,2.825000047683716,2.8031249046325684,82508000
2000-05-16,2.856250047683716,2.799999952316284,2.953125,2.9937500953674316,2.953125,128644000
2000-05-17,2.859375,2.8499999046325684,3.049999952316284,3.1187500953674316,3.049999952316284,139972000
2000-05-18,3.018749952316284,2.7562499046325684,2.768749952316284,3.043750047683716,2.768749952316284,94540000
2000-05-19,2.731250047683716,2.612499952316284,2.6312499046325684,2.7874999046325684,2.6312499046325684,92218000
2000-05-22,2.6500000953674316,2.34375,2.59375,2.65625,2.59375,165456000
2000-05-23,2.5250000953674316,2.325000047683716,2.3343749046325684,2.59375,2.3343749046325684,116744000
2000-05-24,2.3218750953674316,2.0218749046325684,2.4281249046325684,2.487499952316284,2.4281249046325684,233332000
2000-05-25,2.4749999046325684,2.2750000953674316,2.2750000953674316,2.5,2.2750000953674316,98390000
2000-05-26,2.3125,2.200000047683716,2.325000047683716,2.387500047683716,2.325000047683716,72420000
2000-05-30,2.3656249046325684,2.3656249046325684,2.5875000953674316,2.59375,2.5875000953674316,112264000
2000-05-31,2.5374999046325684,2.40625,2.4156250953674316,2.612499952316284,2.4156250953674316,137640000
2000-06-01,2.4437499046325684,2.3187499046325684,2.5093750953674316,2.5562500953674316,2.5093750953674316,152444000
2000-06-02,2.6187500953674316,2.612499952316284,2.893749952316284,2.90625,2.893749952316284,166450000
2000-06-05,2.75156307220459,2.625,2.7249999046325684,2.8125,2.7249999046325684,136264000
2000-06-06,2.700000047683716,2.512500047683716,2.528125047683716,2.7281250953674316,2.528125047683716,97062000
2000-06-07,2.59375,2.5062499046325684,2.590625047683716,2.609375,2.590625047683716,76824000
2000-06-08,2.628124952316284,2.581249952316284,2.59375,2.671875,2.59375,60806000
2000-06-09,2.596874952316284,2.59375,2.609375,2.6624999046325684,2.609375,38446000
2000-06-12,2.609375,2.3499999046325684,2.421875,2.609375,2.421875,79720000
2000-06-13,2.409374952316284,2.3125,2.450000047683716,2.4749999046325684,2.450000047683716,95770000
2000-06-14,2.465625047683716,2.299999952316284,2.3218750953674316,2.4937500953674316,2.3218750953674316,100410000
2000-06-15,2.3499999046325684,2.265625,2.315624952316284,2.3968749046325684,2.315624952316284,71094000
2000-06-16,2.362499952316284,2.268749952316284,2.299999952316284,2.371875047683716,2.299999952316284,61418000
2000-06-19,2.2750000953674316,2.174999952316284,2.265625,2.293750047683716,2.265625,103030000
2000-06-20,2.293750047683716,2.2562499046325684,2.3062500953674316,2.4312500953674316,2.3062500953674316,123982000
2000-06-21,2.2718749046325684,2.253124952316284,2.3031249046325684,2.346874952316284,2.3031249046325684,71466000
2000-06-22,2.309375047683716,2.081249952316284,2.0999999046325684,2.3218750953674316,2.0999999046325684,210322000
2000-06-23,1.8312499523162842,1.6234380006790161,1.693750023841858,1.850000023841858,1.693750023841858,1036764000
